lat,lon
-21.125, -49.125
-21.125, -48.875
-21.125, -48.625
-21.125, -48.375
-21.125, -48.125
-21.125, -47.875
-21.125, -47.625
-21.125, -47.375
-21.125, -47.125
-21.125, -46.875
-21.125, -46.625
-21.125, -46.375
-21.125, -46.125
-21.125, -45.875
-21.125, -45.625
-21.125, -45.375
-21.125, -45.125
-21.125, -44.875
-21.125, -44.625
-21.125, -44.375
-21.125, -44.125
-21.125, -43.875
-21.125, -43.625
-21.125, -43.375
-21.125, -43.125
-21.125, -42.875
-21.125, -42.625
-21.125, -42.375
-21.125, -42.125
-21.125, -41.875
-21.125, -41.625
-21.125, -41.375
-21.125, -41.125
-20.875, -57.125
-20.875, -56.875
-20.875, -56.625
-20.875, -56.375
-20.875, -56.125
-20.875, -55.875
-20.875, -55.625
-20.875, -55.375
-20.875, -55.125
-20.875, -54.875
-20.875, -54.625
-20.875, -54.375
-20.875, -54.125
-20.875, -53.875
-20.875, -53.625
-20.875, -53.375
-20.875, -53.125
-20.875, -52.875
-20.875, -52.625
-20.875, -52.375
-20.875, -52.125
-20.875, -51.875
-20.875, -51.625
-20.875, -51.375
-20.875, -51.125
-20.875, -50.875
-20.875, -50.625
-20.875, -50.375
-20.875, -50.125
-20.875, -49.875
-20.875, -49.625
-20.875, -49.375
-20.875, -49.125
-20.875, -48.875
-20.875, -48.625
-20.875, -48.375
-20.875, -48.125
-20.875, -47.875
-20.875, -47.625
-20.875, -47.375
-20.875, -47.125
-20.875, -46.875
-20.875, -46.625
-20.875, -46.375
-20.875, -46.125
-20.875, -45.875
-20.875, -45.625
-20.875, -45.375
-20.875, -45.125
-20.875, -44.875
-20.875, -44.625
-20.875, -44.375
-20.875, -44.125
-20.875, -43.875
-20.875, -43.625
-20.875, -43.375
-20.875, -43.125
-20.875, -42.875
-20.875, -42.625
-20.875, -42.375
-20.875, -42.125
-20.875, -41.875
-20.875, -41.625
-20.875, -41.375
-20.875, -41.125
-20.875, -40.875
-20.625, -57.125
-20.625, -56.875
-20.625, -56.625
-20.625, -56.375
-20.625, -56.125
-20.625, -55.875
-20.625, -55.625
-20.625, -55.375
-20.625, -55.125
-20.625, -54.875
-20.625, -54.625
-20.625, -54.375
-20.625, -54.125
-20.625, -53.875
-20.625, -53.625
-20.625, -53.375
-20.625, -53.125
-20.625, -52.875
-20.625, -52.625
-20.625, -52.375
-20.625, -52.125
-20.625, -51.875
-20.625, -51.625
-20.625, -51.375
-20.625, -51.125
-20.625, -50.875
-20.625, -50.625
-20.625, -50.375
-20.625, -50.125
-20.625, -49.875
-20.625, -49.625
-20.625, -49.375
-20.625, -49.125
-20.625, -48.875
-20.625, -48.625
-20.625, -48.375
-20.625, -48.125
-20.625, -47.875
-20.625, -47.625
-20.625, -47.375
-20.625, -47.125
-20.625, -46.875
-20.625, -46.625
-20.625, -46.375
-20.625, -46.125
-20.625, -45.875
-20.625, -45.625
-20.625, -45.375
-20.625, -45.125
-20.625, -44.875
-20.625, -44.625
-20.625, -44.375
-20.625, -44.125
-20.625, -43.875
-20.625, -43.625
-20.625, -43.375
-20.625, -43.125
-20.625, -42.875
-20.625, -42.625
-20.625, -42.375
-20.625, -42.125
-20.625, -41.875
-20.625, -41.625
-20.625, -41.375
-20.625, -41.125
-20.625, -40.875
-20.625, -40.625
-20.375, -57.125
-20.375, -56.875
-20.375, -56.625
-20.375, -56.375
-20.375, -56.125
-20.375, -55.875
-20.375, -55.625
-20.375, -55.375
-20.375, -55.125
-20.375, -54.875
-20.375, -54.625
-20.375, -54.375
-20.375, -54.125
-20.375, -53.875
-20.375, -53.625
-20.375, -53.375
-20.375, -53.125
-20.375, -52.875
-20.375, -52.625
-20.375, -52.375
-20.375, -52.125
-20.375, -51.875
-20.375, -51.625
-20.375, -51.375
-20.375, -51.125
-20.375, -50.875
-20.375, -50.625
-20.375, -50.375
-20.375, -50.125
-20.375, -49.875
-20.375, -49.625
-20.375, -49.375
-20.375, -49.125
-20.375, -48.875
-20.375, -48.625
-20.375, -48.375
-20.375, -48.125
-20.375, -47.875
-20.375, -47.625
-20.375, -47.375
-20.375, -47.125
-20.375, -46.875
-20.375, -46.625
-20.375, -46.375
-20.375, -46.125
-20.375, -45.875
-20.375, -45.625
-20.375, -45.375
-20.375, -45.125
-20.375, -44.875
-20.375, -44.625
-20.375, -44.375
-20.375, -44.125
-20.375, -43.875
-20.375, -43.625
-20.375, -43.375
-20.375, -43.125
-20.375, -42.875
-20.375, -42.625
-20.375, -42.375
-20.375, -42.125
-20.375, -41.875
-20.375, -41.625
-20.375, -41.375
-20.375, -41.125
-20.375, -40.875
-20.375, -40.625
-20.375, -40.375
-20.125, -57.375
-20.125, -57.125
-20.125, -56.875
-20.125, -56.625
-20.125, -56.375
-20.125, -56.125
-20.125, -55.875
-20.125, -55.625
-20.125, -55.375
-20.125, -55.125
-20.125, -54.875
-20.125, -54.625
-20.125, -54.375
-20.125, -54.125
-20.125, -53.875
-20.125, -53.625
-20.125, -53.375
-20.125, -53.125
-20.125, -52.875
-20.125, -52.625
-20.125, -52.375
-20.125, -52.125
-20.125, -51.875
-20.125, -51.625
-20.125, -51.375
-20.125, -51.125
-20.125, -50.875
-20.125, -50.625
-20.125, -50.375
-20.125, -50.125
-20.125, -49.875
-20.125, -49.625
-20.125, -49.375
-20.125, -49.125
-20.125, -48.875
-20.125, -48.625
-20.125, -48.375
-20.125, -48.125
-20.125, -47.875
-20.125, -47.625
-20.125, -47.375
-20.125, -47.125
-20.125, -46.875
-20.125, -46.625
-20.125, -46.375
-20.125, -46.125
-20.125, -45.875
-20.125, -45.625
-20.125, -45.375
-20.125, -45.125
-20.125, -44.875
-20.125, -44.625
-20.125, -44.375
-20.125, -44.125
-20.125, -43.875
-20.125, -43.625
-20.125, -43.375
-20.125, -43.125
-20.125, -42.875
-20.125, -42.625
-20.125, -42.375
-20.125, -42.125
-20.125, -41.875
-20.125, -41.625
-20.125, -41.375
-20.125, -41.125
-20.125, -40.875
-20.125, -40.625
-20.125, -40.375
-19.875, -58.875
-19.875, -58.625
-19.875, -58.375
-19.875, -58.125
-19.875, -57.875
-19.875, -57.625
-19.875, -57.375
-19.875, -57.125
-19.875, -56.875
-19.875, -56.625
-19.875, -56.375
-19.875, -56.125
-19.875, -55.875
-19.875, -55.625
-19.875, -55.375
-19.875, -55.125
-19.875, -54.875
-19.875, -54.625
-19.875, -54.375
-19.875, -54.125
-19.875, -53.875
-19.875, -53.625
-19.875, -53.375
-19.875, -53.125
-19.875, -52.875
-19.875, -52.625
-19.875, -52.375
-19.875, -52.125
-19.875, -51.875
-19.875, -51.625
-19.875, -51.375
-19.875, -51.125
-19.875, -50.875
-19.875, -50.625
-19.875, -50.375
-19.875, -50.125
-19.875, -49.875
-19.875, -49.625
-19.875, -49.375
-19.875, -49.125
-19.875, -48.875
-19.875, -48.625
-19.875, -48.375
-19.875, -48.125
-19.875, -47.875
-19.875, -47.625
-19.875, -47.375
-19.875, -47.125
-19.875, -46.875
-19.875, -46.625
-19.875, -46.375
-19.875, -46.125
-19.875, -45.875
-19.875, -45.625
-19.875, -45.375
-19.875, -45.125
-19.875, -44.875
-19.875, -44.625
-19.875, -44.375
-19.875, -44.125
-19.875, -43.875
-19.875, -43.625
-19.875, -43.375
-19.875, -43.125
-19.875, -42.875
-19.875, -42.625
-19.875, -42.375
-19.875, -42.125
-19.875, -41.875
-19.875, -41.625
-19.875, -41.375
-19.875, -41.125
-19.875, -40.875
-19.875, -40.625
-19.875, -40.375
-19.875, -40.125
-19.625, -58.875
-19.625, -58.625
-19.625, -58.375
-19.625, -58.125
-19.625, -57.875
-19.625, -57.625
-19.625, -57.375
-19.625, -57.125
-19.625, -56.875
-19.625, -56.625
-19.625, -56.375
-19.625, -56.125
-19.625, -55.875
-19.625, -55.625
-19.625, -55.375
-19.625, -55.125
-19.625, -54.875
-19.625, -54.625
-19.625, -54.375
-19.625, -54.125
-19.625, -53.875
-19.625, -53.625
-19.625, -53.375
-19.625, -53.125
-19.625, -52.875
-19.625, -52.625
-19.625, -52.375
-19.625, -52.125
-19.625, -51.875
-19.625, -51.625
-19.625, -51.375
-19.625, -51.125
-19.625, -50.875
-19.625, -50.625
-19.625, -50.375
-19.625, -50.125
-19.625, -49.875
-19.625, -49.625
-19.625, -49.375
-19.625, -49.125
-19.625, -48.875
-19.625, -48.625
-19.625, -48.375
-19.625, -48.125
-19.625, -47.875
-19.625, -47.625
-19.625, -47.375
-19.625, -47.125
-19.625, -46.875
-19.625, -46.625
-19.625, -46.375
-19.625, -46.125
-19.625, -45.875
-19.625, -45.625
-19.625, -45.375
-19.625, -45.125
-19.625, -44.875
-19.625, -44.625
-19.625, -44.375
-19.625, -44.125
-19.625, -43.875
-19.625, -43.625
-19.625, -43.375
-19.625, -43.125
-19.625, -42.875
-19.625, -42.625
-19.625, -42.375
-19.625, -42.125
-19.625, -41.875
-19.625, -41.625
-19.625, -41.375
-19.625, -41.125
-19.625, -40.875
-19.625, -40.625
-19.625, -40.375
-19.625, -40.125
-19.625, -39.875
-19.375, -58.875
-19.375, -58.625
-19.375, -58.375
-19.375, -58.125
-19.375, -57.875
-19.375, -57.625
-19.375, -57.375
-19.375, -57.125
-19.375, -56.875
-19.375, -56.625
-19.375, -56.375
-19.375, -56.125
-19.375, -55.875
-19.375, -55.625
-19.375, -55.375
-19.375, -55.125
-19.375, -54.875
-19.375, -54.625
-19.375, -54.375
-19.375, -54.125
-19.375, -53.875
-19.375, -53.625
-19.375, -53.375
-19.375, -53.125
-19.375, -52.875
-19.375, -52.625
-19.375, -52.375
-19.375, -52.125
-19.375, -51.875
-19.375, -51.625
-19.375, -51.375
-19.375, -51.125
-19.375, -50.875
-19.375, -50.625
-19.375, -50.375
-19.375, -50.125
-19.375, -49.875
-19.375, -49.625
-19.375, -49.375
-19.375, -49.125
-19.375, -48.875
-19.375, -48.625
-19.375, -48.375
-19.375, -48.125
-19.375, -47.875
-19.375, -47.625
-19.375, -47.375
-19.375, -47.125
-19.375, -46.875
-19.375, -46.625
-19.375, -46.375
-19.375, -46.125
-19.375, -45.875
-19.375, -45.625
-19.375, -45.375
-19.375, -45.125
-19.375, -44.875
-19.375, -44.625
-19.375, -44.375
-19.375, -44.125
-19.375, -43.875
-19.375, -43.625
-19.375, -43.375
-19.375, -43.125
-19.375, -42.875
-19.375, -42.625
-19.375, -42.375
-19.375, -42.125
-19.375, -41.875
-19.375, -41.625
-19.375, -41.375
-19.375, -41.125
-19.375, -40.875
-19.375, -40.625
-19.375, -40.375
-19.375, -40.125
-19.375, -39.875
-19.125, -58.625
-19.125, -58.375
-19.125, -58.125
-19.125, -57.875
-19.125, -57.625
-19.125, -57.375
-19.125, -57.125
-19.125, -56.875
-19.125, -56.625
-19.125, -56.375
-19.125, -56.125
-19.125, -55.875
-19.125, -55.625
-19.125, -55.375
-19.125, -55.125
-19.125, -54.875
-19.125, -54.625
-19.125, -54.375
-19.125, -54.125
-19.125, -53.875
-19.125, -53.625
-19.125, -53.375
-19.125, -53.125
-19.125, -52.875
-19.125, -52.625
-19.125, -52.375
-19.125, -52.125
-19.125, -51.875
-19.125, -51.625
-19.125, -51.375
-19.125, -51.125
-19.125, -50.875
-19.125, -50.625
-19.125, -50.375
-19.125, -50.125
-19.125, -49.875
-19.125, -49.625
-19.125, -49.375
-19.125, -49.125
-19.125, -48.875
-19.125, -48.625
-19.125, -48.375
-19.125, -48.125
-19.125, -47.875
-19.125, -47.625
-19.125, -47.375
-19.125, -47.125
-19.125, -46.875
-19.125, -46.625
-19.125, -46.375
-19.125, -46.125
-19.125, -45.875
-19.125, -45.625
-19.125, -45.375
-19.125, -45.125
-19.125, -44.875
-19.125, -44.625
-19.125, -44.375
-19.125, -44.125
-19.125, -43.875
-19.125, -43.625
-19.125, -43.375
-19.125, -43.125
-19.125, -42.875
-19.125, -42.625
-19.125, -42.375
-19.125, -42.125
-19.125, -41.875
-19.125, -41.625
-19.125, -41.375
-19.125, -41.125
-19.125, -40.875
-19.125, -40.625
-19.125, -40.375
-19.125, -40.125
-19.125, -39.875
-18.875, -58.625
-18.875, -58.375
-18.875, -58.125
-18.875, -57.875
-18.875, -57.625
-18.875, -57.375
-18.875, -57.125
-18.875, -56.875
-18.875, -56.625
-18.875, -56.375
-18.875, -56.125
-18.875, -55.875
-18.875, -55.625
-18.875, -55.375
-18.875, -55.125
-18.875, -54.875
-18.875, -54.625
-18.875, -54.375
-18.875, -54.125
-18.875, -53.875
-18.875, -53.625
-18.875, -53.375
-18.875, -53.125
-18.875, -52.875
-18.875, -52.625
-18.875, -52.375
-18.875, -52.125
-18.875, -51.875
-18.875, -51.625
-18.875, -51.375
-18.875, -51.125
-18.875, -50.875
-18.875, -50.625
-18.875, -50.375
-18.875, -50.125
-18.875, -49.875
-18.875, -49.625
-18.875, -49.375
-18.875, -49.125
-18.875, -48.875
-18.875, -48.625
-18.875, -48.375
-18.875, -48.125
-18.875, -47.875
-18.875, -47.625
-18.875, -47.375
-18.875, -47.125
-18.875, -46.875
-18.875, -46.625
-18.875, -46.375
-18.875, -46.125
-18.875, -45.875
-18.875, -45.625
-18.875, -45.375
-18.875, -45.125
-18.875, -44.875
-18.875, -44.625
-18.875, -44.375
-18.875, -44.125
-18.875, -43.875
-18.875, -43.625
-18.875, -43.375
-18.875, -43.125
-18.875, -42.875
-18.875, -42.625
-18.875, -42.375
-18.875, -42.125
-18.875, -41.875
-18.875, -41.625
-18.875, -41.375
-18.875, -41.125
-18.875, -40.875
-18.875, -40.625
-18.875, -40.375
-18.875, -40.125
-18.875, -39.875
-18.625, -58.625
-18.625, -58.375
-18.625, -58.125
-18.625, -57.875
-18.625, -57.625
-18.625, -57.375
-18.625, -57.125
-18.625, -56.875
-18.625, -56.625
-18.625, -56.375
-18.625, -56.125
-18.625, -55.875
-18.625, -55.625
-18.625, -55.375
-18.625, -55.125
-18.625, -54.875
-18.625, -54.625
-18.625, -54.375
-18.625, -54.125
-18.625, -53.875
-18.625, -53.625
-18.625, -53.375
-18.625, -53.125
-18.625, -52.875
-18.625, -52.625
-18.625, -52.375
-18.625, -52.125
-18.625, -51.875
-18.625, -51.625
-18.625, -51.375
-18.625, -51.125
-18.625, -50.875
-18.625, -50.625
-18.625, -50.375
-18.625, -50.125
-18.625, -49.875
-18.625, -49.625
-18.625, -49.375
-18.625, -49.125
-18.625, -48.875
-18.625, -48.625
-18.625, -48.375
-18.625, -48.125
-18.625, -47.875
-18.625, -47.625
-18.625, -47.375
-18.625, -47.125
-18.625, -46.875
-18.625, -46.625
-18.625, -46.375
-18.625, -46.125
-18.625, -45.875
-18.625, -45.625
-18.625, -45.375
-18.625, -45.125
-18.625, -44.875
-18.625, -44.625
-18.625, -44.375
-18.625, -44.125
-18.625, -43.875
-18.625, -43.625
-18.625, -43.375
-18.625, -43.125
-18.625, -42.875
-18.625, -42.625
-18.625, -42.375
-18.625, -42.125
-18.625, -41.875
-18.625, -41.625
-18.625, -41.375
-18.625, -41.125
-18.625, -40.875
-18.625, -40.625
-18.625, -40.375
-18.625, -40.125
-18.625, -39.875
-18.375, -57.375
-18.375, -57.125
-18.375, -56.875
-18.375, -56.625
-18.375, -56.375
-18.375, -56.125
-18.375, -55.875
-18.375, -55.625
-18.375, -55.375
-18.375, -55.125
-18.375, -54.875
-18.375, -54.625
-18.375, -54.375
-18.375, -54.125
-18.375, -53.875
-18.375, -53.625
-18.375, -53.375
-18.375, -53.125
-18.375, -52.875
-18.375, -52.625
-18.375, -52.375
-18.375, -52.125
-18.375, -51.875
-18.375, -51.625
-18.375, -51.375
-18.375, -51.125
-18.375, -50.875
-18.375, -50.625
-18.375, -50.375
-18.375, -50.125
-18.375, -49.875
-18.375, -49.625
-18.375, -49.375
-18.375, -49.125
-18.375, -48.875
-18.375, -48.625
-18.375, -48.375
-18.375, -48.125
-18.375, -47.875
-18.375, -47.625
-18.375, -47.375
-18.375, -47.125
-18.375, -46.875
-18.375, -46.625
-18.375, -46.375
-18.375, -46.125
-18.375, -45.875
-18.375, -45.625
-18.375, -45.375
-18.375, -45.125
-18.375, -44.875
-18.375, -44.625
-18.375, -44.375
-18.375, -44.125
-18.375, -43.875
-18.375, -43.625
-18.375, -43.375
-18.375, -43.125
-18.375, -42.875
-18.375, -42.625
-18.375, -42.375
-18.375, -42.125
-18.375, -41.875
-18.375, -41.625
-18.375, -41.375
-18.375, -41.125
-18.375, -40.875
-18.375, -40.625
-18.375, -40.375
-18.375, -40.125
-18.375, -39.875
-18.125, -56.125
-18.125, -55.875
-18.125, -55.625
-18.125, -55.375
-18.125, -55.125
-18.125, -54.875
-18.125, -54.625
-18.125, -54.375
-18.125, -54.125
-18.125, -53.875
-18.125, -53.625
-18.125, -53.375
-18.125, -53.125
-18.125, -52.875
-18.125, -52.625
-18.125, -52.375
-18.125, -52.125
-18.125, -51.875
-18.125, -51.625
-18.125, -51.375
-18.125, -51.125
-18.125, -50.875
-18.125, -50.625
-18.125, -50.375
-18.125, -50.125
-18.125, -49.875
-18.125, -49.625
-18.125, -49.375
-18.125, -49.125
-18.125, -48.875
-18.125, -48.625
-18.125, -48.375
-18.125, -48.125
-18.125, -47.875
-18.125, -47.625
-18.125, -47.375
-18.125, -47.125
-18.125, -46.875
-18.125, -46.625
-18.125, -46.375
-18.125, -46.125
-18.125, -45.875
-18.125, -45.625
-18.125, -45.375
-18.125, -45.125
-18.125, -44.875
-18.125, -44.625
-18.125, -44.375
-18.125, -44.125
-18.125, -43.875
-18.125, -43.625
-18.125, -43.375
-18.125, -43.125
-18.125, -42.875
-18.125, -42.625
-18.125, -42.375
-18.125, -42.125
-18.125, -41.875
-18.125, -41.625
-18.125, -41.375
-18.125, -41.125
-18.125, -40.875
-18.125, -40.625
-18.125, -40.375
-18.125, -40.125
-18.125, -39.875
-18.125, -39.625
-17.875, -56.125
-17.875, -55.875
-17.875, -55.625
-17.875, -55.375
-17.875, -55.125
-17.875, -54.875
-17.875, -54.625
-17.875, -54.375
-17.875, -54.125
-17.875, -53.875
-17.875, -53.625
-17.875, -53.375
-17.875, -53.125
-17.875, -52.875
-17.875, -52.625
-17.875, -52.375
-17.875, -52.125
-17.875, -51.875
-17.875, -51.625
-17.875, -51.375
-17.875, -51.125
-17.875, -50.875
-17.875, -50.625
-17.875, -50.375
-17.875, -50.125
-17.875, -49.875
-17.875, -49.625
-17.875, -49.375
-17.875, -49.125
-17.875, -48.875
-17.875, -48.625
-17.875, -48.375
-17.875, -48.125
-17.875, -47.875
-17.875, -47.625
-17.875, -47.375
-17.875, -47.125
-17.875, -46.875
-17.875, -46.625
-17.875, -46.375
-17.875, -46.125
-17.875, -45.875
-17.875, -45.625
-17.875, -45.375
-17.875, -45.125
-17.875, -44.875
-17.875, -44.625
-17.875, -44.375
-17.875, -44.125
-17.875, -43.875
-17.875, -43.625
-17.875, -43.375
-17.875, -43.125
-17.875, -42.875
-17.875, -42.625
-17.875, -42.375
-17.875, -42.125
-17.875, -41.875
-17.875, -41.625
-17.875, -41.375
-17.875, -41.125
-17.875, -40.875
-17.875, -40.625
-17.875, -40.375
-17.875, -40.125
-17.875, -39.875
-17.875, -39.625
-17.875, -39.375
-17.625, -56.375
-17.625, -56.125
-17.625, -55.875
-17.625, -55.625
-17.625, -55.375
-17.625, -55.125
-17.625, -54.875
-17.625, -54.625
-17.625, -54.375
-17.625, -54.125
-17.625, -53.875
-17.625, -53.625
-17.625, -53.375
-17.625, -53.125
-17.625, -52.875
-17.625, -52.625
-17.625, -52.375
-17.625, -52.125
-17.625, -51.875
-17.625, -51.625
-17.625, -51.375
-17.625, -51.125
-17.625, -50.875
-17.625, -50.625
-17.625, -50.375
-17.625, -50.125
-17.625, -49.875
-17.625, -49.625
-17.625, -49.375
-17.625, -49.125
-17.625, -48.875
-17.625, -48.625
-17.625, -48.375
-17.625, -48.125
-17.625, -47.875
-17.625, -47.625
-17.625, -47.375
-17.625, -47.125
-17.625, -46.875
-17.625, -46.625
-17.625, -46.375
-17.625, -46.125
-17.625, -45.875
-17.625, -45.625
-17.625, -45.375
-17.625, -45.125
-17.625, -44.875
-17.625, -44.625
-17.625, -44.375
-17.625, -44.125
-17.625, -43.875
-17.625, -43.625
-17.625, -43.375
-17.625, -43.125
-17.625, -42.875
-17.625, -42.625
-17.625, -42.375
-17.625, -42.125
-17.625, -41.875
-17.625, -41.625
-17.625, -41.375
-17.625, -41.125
-17.625, -40.875
-17.625, -40.625
-17.625, -40.375
-17.625, -40.125
-17.625, -39.875
-17.625, -39.625
-17.625, -39.375
-17.375, -56.625
-17.375, -56.375
-17.375, -56.125
-17.375, -55.875
-17.375, -55.625
-17.375, -55.375
-17.375, -55.125
-17.375, -54.875
-17.375, -54.625
-17.375, -54.375
-17.375, -54.125
-17.375, -53.875
-17.375, -53.625
-17.375, -53.375
-17.375, -53.125
-17.375, -52.875
-17.375, -52.625
-17.375, -52.375
-17.375, -52.125
-17.375, -51.875
-17.375, -51.625
-17.375, -51.375
-17.375, -51.125
-17.375, -50.875
-17.375, -50.625
-17.375, -50.375
-17.375, -50.125
-17.375, -49.875
-17.375, -49.625
-17.375, -49.375
-17.375, -49.125
-17.375, -48.875
-17.375, -48.625
-17.375, -48.375
-17.375, -48.125
-17.375, -47.875
-17.375, -47.625
-17.375, -47.375
-17.375, -47.125
-17.375, -46.875
-17.375, -46.625
-17.375, -46.375
-17.375, -46.125
-17.375, -45.875
-17.375, -45.625
-17.375, -45.375
-17.375, -45.125
-17.375, -44.875
-17.375, -44.625
-17.375, -44.375
-17.375, -44.125
-17.375, -43.875
-17.375, -43.625
-17.375, -43.375
-17.375, -43.125
-17.375, -42.875
-17.375, -42.625
-17.375, -42.375
-17.375, -42.125
-17.375, -41.875
-17.375, -41.625
-17.375, -41.375
-17.375, -41.125
-17.375, -40.875
-17.375, -40.625
-17.375, -40.375
-17.375, -40.125
-17.375, -39.875
-17.375, -39.625
-17.375, -39.375
-17.125, -56.875
-17.125, -56.625
-17.125, -56.375
-17.125, -56.125
-17.125, -55.875
-17.125, -55.625
-17.125, -55.375
-17.125, -55.125
-17.125, -54.875
-17.125, -54.625
-17.125, -54.375
-17.125, -54.125
-17.125, -53.875
-17.125, -53.625
-17.125, -53.375
-17.125, -53.125
-17.125, -52.875
-17.125, -52.625
-17.125, -52.375
-17.125, -52.125
-17.125, -51.875
-17.125, -51.625
-17.125, -51.375
-17.125, -51.125
-17.125, -50.875
-17.125, -50.625
-17.125, -50.375
-17.125, -50.125
-17.125, -49.875
-17.125, -49.625
-17.125, -49.375
-17.125, -49.125
-17.125, -48.875
-17.125, -48.625
-17.125, -48.375
-17.125, -48.125
-17.125, -47.875
-17.125, -47.625
-17.125, -47.375
-17.125, -47.125
-17.125, -46.875
-17.125, -46.625
-17.125, -46.375
-17.125, -46.125
-17.125, -45.875
-17.125, -45.625
-17.125, -45.375
-17.125, -45.125
-17.125, -44.875
-17.125, -44.625
-17.125, -44.375
-17.125, -44.125
-17.125, -43.875
-17.125, -43.625
-17.125, -43.375
-17.125, -43.125
-17.125, -42.875
-17.125, -42.625
-17.125, -42.375
-17.125, -42.125
-17.125, -41.875
-17.125, -41.625
-17.125, -41.375
-17.125, -41.125
-17.125, -40.875
-17.125, -40.625
-17.125, -40.375
-17.125, -40.125
-17.125, -39.875
-17.125, -39.625
-17.125, -39.375
-16.875, -57.375
-16.875, -57.125
-16.875, -56.875
-16.875, -56.625
-16.875, -56.375
-16.875, -56.125
-16.875, -55.875
-16.875, -55.625
-16.875, -55.375
-16.875, -55.125
-16.875, -54.875
-16.875, -54.625
-16.875, -54.375
-16.875, -54.125
-16.875, -53.875
-16.875, -53.625
-16.875, -53.375
-16.875, -53.125
-16.875, -52.875
-16.875, -52.625
-16.875, -52.375
-16.875, -52.125
-16.875, -51.875
-16.875, -51.625
-16.875, -51.375
-16.875, -51.125
-16.875, -50.875
-16.875, -50.625
-16.875, -50.375
-16.875, -50.125
-16.875, -49.875
-16.875, -49.625
-16.875, -49.375
-16.875, -49.125
-16.875, -48.875
-16.875, -48.625
-16.875, -48.375
-16.875, -48.125
-16.875, -47.875
-16.875, -47.625
-16.875, -47.375
-16.875, -47.125
-16.875, -46.875
-16.875, -46.625
-16.875, -46.375
-16.875, -46.125
-16.875, -45.875
-16.875, -45.625
-16.875, -45.375
-16.875, -45.125
-16.875, -44.875
-16.875, -44.625
-16.875, -44.375
-16.875, -44.125
-16.875, -43.875
-16.875, -43.625
-16.875, -43.375
-16.875, -43.125
-16.875, -42.875
-16.875, -42.625
-16.875, -42.375
-16.875, -42.125
-16.875, -41.875
-16.875, -41.625
-16.875, -41.375
-16.875, -41.125
-16.875, -40.875
-16.875, -40.625
-16.875, -40.375
-16.875, -40.125
-16.875, -39.875
-16.875, -39.625
-16.875, -39.375
-16.625, -57.375
-16.625, -57.125
-16.625, -56.875
-16.625, -56.625
-16.625, -56.375
-16.625, -56.125
-16.625, -55.875
-16.625, -55.625
-16.625, -55.375
-16.625, -55.125
-16.625, -54.875
-16.625, -54.625
-16.625, -54.375
-16.625, -54.125
-16.625, -53.875
-16.625, -53.625
-16.625, -53.375
-16.625, -53.125
-16.625, -52.875
-16.625, -52.625
-16.625, -52.375
-16.625, -52.125
-16.625, -51.875
-16.625, -51.625
-16.625, -51.375
-16.625, -51.125
-16.625, -50.875
-16.625, -50.625
-16.625, -50.375
-16.625, -50.125
-16.625, -49.875
-16.625, -49.625
-16.625, -49.375
-16.625, -49.125
-16.625, -48.875
-16.625, -48.625
-16.625, -48.375
-16.625, -48.125
-16.625, -47.875
-16.625, -47.625
-16.625, -47.375
-16.625, -47.125
-16.625, -46.875
-16.625, -46.625
-16.625, -46.375
-16.625, -46.125
-16.625, -45.875
-16.625, -45.625
-16.625, -45.375
-16.625, -45.125
-16.625, -44.875
-16.625, -44.625
-16.625, -44.375
-16.625, -44.125
-16.625, -43.875
-16.625, -43.625
-16.625, -43.375
-16.625, -43.125
-16.625, -42.875
-16.625, -42.625
-16.625, -42.375
-16.625, -42.125
-16.625, -41.875
-16.625, -41.625
-16.625, -41.375
-16.625, -41.125
-16.625, -40.875
-16.625, -40.625
-16.625, -40.375
-16.625, -40.125
-16.625, -39.875
-16.625, -39.625
-16.625, -39.375
-16.625, -39.125
-16.375, -59.625
-16.375, -57.375
-16.375, -57.125
-16.375, -56.875
-16.375, -56.625
-16.375, -56.375
-16.375, -56.125
-16.375, -55.875
-16.375, -55.625
-16.375, -55.375
-16.375, -55.125
-16.375, -54.875
-16.375, -54.625
-16.375, -54.375
-16.375, -54.125
-16.375, -53.875
-16.375, -53.625
-16.375, -53.375
-16.375, -53.125
-16.375, -52.875
-16.375, -52.625
-16.375, -52.375
-16.375, -52.125
-16.375, -51.875
-16.375, -51.625
-16.375, -51.375
-16.375, -51.125
-16.375, -50.875
-16.375, -50.625
-16.375, -50.375
-16.375, -50.125
-16.375, -49.875
-16.375, -49.625
-16.375, -49.375
-16.375, -49.125
-16.375, -48.875
-16.375, -48.625
-16.375, -48.375
-16.375, -48.125
-16.375, -47.875
-16.375, -47.625
-16.375, -47.375
-16.375, -47.125
-16.375, -46.875
-16.375, -46.625
-16.375, -46.375
-16.375, -46.125
-16.375, -45.875
-16.375, -45.625
-16.375, -45.375
-16.375, -45.125
-16.375, -44.875
-16.375, -44.625
-16.375, -44.375
-16.375, -44.125
-16.375, -43.875
-16.375, -43.625
-16.375, -43.375
-16.375, -43.125
-16.375, -42.875
-16.375, -42.625
-16.375, -42.375
-16.375, -42.125
-16.375, -41.875
-16.375, -41.625
-16.375, -41.375
-16.375, -41.125
-16.375, -40.875
-16.375, -40.625
-16.375, -40.375
-16.375, -40.125
-16.375, -39.875
-16.375, -39.625
-16.375, -39.375
-16.375, -39.125
